SelectionRatio,FeatureID
0.00000,16.00000
0.12500,16.00000
0.16667,16.00000
0.11111,16.00000
0.00000,16.00000
0.00000,16.00000
0.71429,17.00000
0.00000,17.00000
0.20000,17.00000
0.00000,17.00000
0.20000,17.00000
0.00000,17.00000
0.00000,17.00000
0.40000,17.00000
0.00000,17.00000
0.22222,17.00000
0.00000,17.00000
0.16667,17.00000
0.00000,17.00000
0.33333,17.00000
0.33333,17.00000
0.25000,17.00000
0.00000,17.00000
0.00000,17.00000
0.33333,17.00000
0.33333,17.00000
0.16667,17.00000
0.00000,17.00000
0.25000,17.00000
0.16667,17.00000
0.00000,17.00000
0.25000,17.00000
0.00000,17.00000
0.22222,17.00000
0.50000,17.00000
0.12500,17.00000
0.00000,18.00000
0.00000,18.00000
0.20000,18.00000
0.25000,18.00000
0.00000,18.00000
0.20000,18.00000
0.40000,18.00000
0.20000,18.00000
0.20000,18.00000
0.11111,18.00000
0.00000,18.00000
0.16667,18.00000
0.33333,18.00000
0.00000,18.00000
0.00000,18.00000
0.50000,18.00000
0.00000,18.00000
0.00000,18.00000
0.00000,18.00000
0.00000,18.00000
0.33333,18.00000
0.33333,18.00000
0.25000,18.00000
0.33333,18.00000
0.40000,18.00000
0.25000,18.00000
0.16667,18.00000
0.11111,18.00000
0.16667,18.00000
0.37500,18.00000
0.14286,19.00000
0.00000,19.00000
0.20000,19.00000
0.00000,19.00000
0.20000,19.00000
0.00000,19.00000
0.00000,19.00000
0.60000,19.00000
0.20000,19.00000
0.22222,19.00000
0.00000,19.00000
0.16667,19.00000
0.00000,19.00000
0.33333,19.00000
0.33333,19.00000
0.00000,19.00000
0.00000,19.00000
0.00000,19.00000
0.33333,19.00000
0.33333,19.00000
0.16667,19.00000
0.16667,19.00000
0.12500,19.00000
0.16667,19.00000
0.40000,19.00000
0.12500,19.00000
0.16667,19.00000
0.22222,19.00000
0.16667,19.00000
0.25000,19.00000
0.57143,20.00000
0.66667,20.00000
0.00000,20.00000
0.00000,20.00000
0.00000,20.00000
0.20000,20.00000
0.40000,20.00000
0.60000,20.00000
0.20000,20.00000
0.11111,20.00000
0.33333,20.00000
0.16667,20.00000
0.00000,20.00000
0.00000,20.00000
0.00000,20.00000
0.00000,20.00000
0.00000,20.00000
0.00000,20.00000
0.00000,20.00000
0.00000,20.00000
0.00000,20.00000
0.66667,20.00000
0.37500,20.00000
0.00000,20.00000
0.00000,20.00000
0.37500,20.00000
0.16667,20.00000
0.44444,20.00000
0.16667,20.00000
0.25000,20.00000
0.14286,21.00000
0.00000,21.00000
0.20000,21.00000
0.00000,21.00000
0.20000,21.00000
0.00000,21.00000
0.20000,21.00000
0.00000,21.00000
0.20000,21.00000
0.22222,21.00000
0.00000,21.00000
0.00000,21.00000
0.00000,21.00000
0.00000,21.00000
0.00000,21.00000
0.50000,21.00000
0.00000,21.00000
0.00000,21.00000
0.00000,21.00000
0.00000,21.00000
0.33333,21.00000
0.16667,21.00000
0.25000,21.00000
0.16667,21.00000
0.20000,21.00000
0.12500,21.00000
0.16667,21.00000
0.22222,21.00000
0.33333,21.00000
0.37500,21.00000
0.28571,22.00000
0.00000,22.00000
0.20000,22.00000
0.00000,22.00000
0.40000,22.00000
0.00000,22.00000
0.20000,22.00000
0.40000,22.00000
0.00000,22.00000
0.33333,22.00000
0.33333,22.00000
0.16667,22.00000
0.33333,22.00000
0.00000,22.00000
0.00000,22.00000
0.25000,22.00000
0.33333,22.00000
0.00000,22.00000
0.00000,22.00000
0.00000,22.00000
0.00000,22.00000
0.00000,22.00000
0.00000,22.00000
0.00000,22.00000
0.00000,22.00000
0.00000,22.00000
0.00000,22.00000
0.00000,22.00000
0.00000,22.00000
0.00000,22.00000
0.00000,23.00000
0.00000,23.00000
0.00000,23.00000
0.50000,23.00000
0.40000,23.00000
0.40000,23.00000
0.00000,23.00000
0.40000,23.00000
0.20000,23.00000
0.44444,23.00000
0.00000,23.00000
0.16667,23.00000
0.33333,23.00000
0.33333,23.00000
0.33333,23.00000
0.50000,23.00000
0.33333,23.00000
0.00000,23.00000
0.33333,23.00000
0.00000,23.00000
0.66667,23.00000
0.16667,23.00000
0.37500,23.00000
0.33333,23.00000
0.60000,23.00000
0.37500,23.00000
0.16667,23.00000
0.22222,23.00000
0.33333,23.00000
0.37500,23.00000
0.42857,24.00000
0.33333,24.00000
0.40000,24.00000
0.50000,24.00000
0.40000,24.00000
0.20000,24.00000
0.40000,24.00000
0.40000,24.00000
0.20000,24.00000
0.55556,24.00000
0.33333,24.00000
0.33333,24.00000
0.66667,24.00000
0.33333,24.00000
0.33333,24.00000
0.50000,24.00000
0.33333,24.00000
1.00000,24.00000
0.33333,24.00000
0.66667,24.00000
0.16667,24.00000
0.16667,24.00000
0.50000,24.00000
0.33333,24.00000
0.20000,24.00000
0.62500,24.00000
0.16667,24.00000
0.22222,24.00000
0.33333,24.00000
0.12500,24.00000
0.14286,25.00000
0.33333,25.00000
0.20000,25.00000
0.25000,25.00000
0.00000,25.00000
0.40000,25.00000
0.20000,25.00000
0.60000,25.00000
0.40000,25.00000
0.33333,25.00000
0.00000,25.00000
0.16667,25.00000
0.00000,25.00000
0.00000,25.00000
0.00000,25.00000
0.00000,25.00000
0.00000,25.00000
0.00000,25.00000
0.00000,25.00000
0.00000,25.00000
0.33333,25.00000
0.16667,25.00000
0.12500,25.00000
0.00000,25.00000
0.20000,25.00000
0.25000,25.00000
0.33333,25.00000
0.33333,25.00000
0.16667,25.00000
0.12500,25.00000
0.14286,26.00000
0.33333,26.00000
0.20000,26.00000
0.00000,26.00000
0.00000,26.00000
0.00000,26.00000
0.20000,26.00000
0.00000,26.00000
0.20000,26.00000
0.33333,26.00000
0.00000,26.00000
0.00000,26.00000
0.33333,26.00000
0.00000,26.00000
0.00000,26.00000
0.25000,26.00000
0.00000,26.00000
0.00000,26.00000
0.00000,26.00000
0.00000,26.00000
0.16667,26.00000
0.16667,26.00000
0.25000,26.00000
0.16667,26.00000
0.40000,26.00000
0.12500,26.00000
0.33333,26.00000
0.44444,26.00000
0.33333,26.00000
0.25000,26.00000
