SelectionRatio,FeatureID
0.14286,6.00000
0.16667,6.00000
0.00000,6.00000
0.50000,6.00000
0.11111,6.00000
0.40000,6.00000
0.20000,6.00000
0.16667,6.00000
0.50000,6.00000
0.42857,6.00000
0.20000,6.00000
0.42857,6.00000
0.28571,6.00000
0.16667,6.00000
0.12500,6.00000
0.44444,6.00000
0.00000,6.00000
0.60000,6.00000
0.25000,6.00000
0.42857,6.00000
0.33333,6.00000
0.40000,6.00000
0.37500,6.00000
0.00000,6.00000
0.00000,6.00000
0.00000,6.00000
0.00000,6.00000
0.25000,6.00000
0.33333,6.00000
0.37500,6.00000
0.16667,6.00000
0.28571,6.00000
0.25000,6.00000
0.33333,6.00000
0.16667,6.00000
0.42857,6.00000
0.16667,6.00000
0.00000,6.00000
0.00000,6.00000
0.00000,6.00000
0.00000,6.00000
0.00000,6.00000
0.00000,6.00000
0.33333,6.00000
0.25000,6.00000
0.00000,6.00000
0.50000,6.00000
0.40000,6.00000
0.50000,6.00000
0.50000,6.00000
0.25000,6.00000
0.20000,6.00000
0.25000,6.00000
0.50000,6.00000
0.33333,6.00000
0.66667,6.00000
0.50000,6.00000
0.00000,6.00000
0.00000,6.00000
0.00000,6.00000
0.00000,6.00000
0.00000,6.00000
0.00000,6.00000
0.00000,6.00000
0.00000,6.00000
0.00000,6.00000
0.00000,6.00000
0.00000,7.00000
0.00000,7.00000
0.00000,7.00000
0.33333,7.00000
0.25000,7.00000
0.33333,7.00000
0.00000,7.00000
0.16667,7.00000
0.00000,7.00000
0.16667,7.00000
0.22222,7.00000
0.28571,7.00000
0.28571,7.00000
0.00000,7.00000
0.00000,7.00000
0.42857,7.00000
0.16667,7.00000
0.00000,7.00000
0.00000,7.00000
0.42857,7.00000
0.00000,7.00000
0.00000,7.00000
0.00000,7.00000
0.00000,7.00000
0.25000,7.00000
0.33333,7.00000
0.00000,7.00000
0.50000,7.00000
0.00000,7.00000
0.00000,7.00000
0.00000,7.00000
0.16667,7.00000
0.22222,7.00000
0.42857,7.00000
0.50000,7.00000
0.16667,7.00000
0.12500,7.00000
0.11111,7.00000
0.40000,7.00000
0.00000,7.00000
0.33333,7.00000
0.16667,7.00000
0.14286,7.00000
0.20000,7.00000
0.00000,7.00000
0.14286,7.00000
0.16667,7.00000
0.37500,7.00000
0.33333,7.00000
0.28571,7.00000
0.20000,7.00000
0.25000,7.00000
0.42857,7.00000
0.33333,7.00000
0.00000,7.00000
0.25000,7.00000
0.28571,7.00000
0.20000,7.00000
0.20000,7.00000
0.20000,7.00000
0.00000,7.00000
0.33333,7.00000
0.00000,7.00000
0.16667,7.00000
0.28571,7.00000
0.00000,7.00000
0.16667,7.00000
0.16667,7.00000
0.00000,7.00000
0.00000,7.00000
0.00000,7.00000
0.00000,7.00000
0.00000,7.00000
0.00000,7.00000
0.00000,7.00000
0.00000,7.00000
0.00000,7.00000
0.00000,7.00000
0.00000,7.00000
0.00000,7.00000
0.00000,7.00000
0.00000,7.00000
0.25000,7.00000
0.25000,7.00000
0.00000,7.00000
0.00000,7.00000
0.00000,7.00000
0.00000,7.00000
0.00000,7.00000
0.25000,7.00000
0.50000,7.00000
0.00000,7.00000
0.00000,7.00000
0.00000,7.00000
0.33333,7.00000
0.00000,7.00000
0.00000,7.00000
0.00000,7.00000
0.25000,7.00000
0.00000,7.00000
0.25000,8.00000
0.00000,8.00000
0.00000,8.00000
0.00000,8.00000
0.00000,8.00000
0.00000,8.00000
0.25000,8.00000
0.50000,8.00000
0.00000,8.00000
0.00000,8.00000
0.11111,8.00000
0.14286,8.00000
0.00000,8.00000
0.00000,8.00000
0.00000,8.00000
0.00000,8.00000
0.00000,8.00000
0.12500,8.00000
0.33333,8.00000
0.00000,8.00000
1.00000,8.00000
0.60000,8.00000
0.40000,8.00000
0.33333,8.00000
0.50000,8.00000
0.66667,8.00000
1.00000,8.00000
1.00000,8.00000
0.66667,8.00000
0.66667,8.00000
0.33333,8.00000
0.00000,8.00000
0.22222,8.00000
0.42857,8.00000
0.16667,8.00000
0.16667,8.00000
0.37500,8.00000
0.22222,8.00000
0.60000,8.00000
0.20000,8.00000
0.50000,8.00000
0.00000,8.00000
0.28571,8.00000
0.40000,8.00000
0.57143,8.00000
0.28571,8.00000
0.16667,8.00000
0.25000,8.00000
0.55556,8.00000
0.00000,8.00000
0.20000,8.00000
0.25000,8.00000
0.71429,8.00000
0.16667,8.00000
0.40000,8.00000
0.12500,8.00000
0.28571,8.00000
0.40000,8.00000
0.00000,8.00000
0.00000,8.00000
0.37500,8.00000
0.00000,8.00000
0.12500,8.00000
0.33333,8.00000
0.14286,8.00000
0.25000,8.00000
0.50000,8.00000
0.50000,8.00000
0.14286,8.00000
0.16667,8.00000
1.00000,8.00000
1.00000,8.00000
1.00000,8.00000
1.00000,8.00000
1.00000,8.00000
1.00000,8.00000
1.00000,8.00000
1.00000,8.00000
1.00000,8.00000
1.00000,8.00000
0.60000,8.00000
0.50000,8.00000
0.50000,8.00000
0.50000,8.00000
0.60000,8.00000
0.50000,8.00000
0.62500,8.00000
0.33333,8.00000
0.66667,8.00000
0.50000,8.00000
0.50000,8.00000
0.00000,8.00000
0.00000,8.00000
0.00000,8.00000
0.00000,8.00000
0.25000,8.00000
0.00000,8.00000
0.00000,8.00000
0.25000,8.00000
0.20000,8.00000
0.00000,9.00000
0.25000,9.00000
0.25000,9.00000
0.33333,9.00000
0.25000,9.00000
0.00000,9.00000
0.25000,9.00000
0.33333,9.00000
0.40000,9.00000
0.16667,9.00000
0.44444,9.00000
0.28571,9.00000
0.42857,9.00000
0.16667,9.00000
0.33333,9.00000
0.14286,9.00000
0.33333,9.00000
0.62500,9.00000
0.44444,9.00000
0.14286,9.00000
0.33333,9.00000
0.40000,9.00000
0.40000,9.00000
0.00000,9.00000
0.00000,9.00000
0.33333,9.00000
0.33333,9.00000
0.00000,9.00000
0.00000,9.00000
0.33333,9.00000
0.50000,9.00000
0.50000,9.00000
0.44444,9.00000
0.00000,9.00000
0.00000,9.00000
0.00000,9.00000
0.12500,9.00000
0.33333,9.00000
0.00000,9.00000
0.00000,9.00000
0.33333,9.00000
0.33333,9.00000
0.42857,9.00000
0.80000,9.00000
0.85714,9.00000
0.57143,9.00000
0.50000,9.00000
0.12500,9.00000
0.66667,9.00000
0.71429,9.00000
0.00000,9.00000
0.00000,9.00000
0.00000,9.00000
0.16667,9.00000
0.00000,9.00000
0.25000,9.00000
0.14286,9.00000
0.00000,9.00000
0.00000,9.00000
0.20000,9.00000
0.12500,9.00000
0.00000,9.00000
0.12500,9.00000
0.00000,9.00000
0.42857,9.00000
0.25000,9.00000
0.16667,9.00000
0.00000,9.00000
0.28571,9.00000
0.16667,9.00000
0.33333,9.00000
0.00000,9.00000
0.00000,9.00000
0.00000,9.00000
0.00000,9.00000
0.00000,9.00000
0.00000,9.00000
0.25000,9.00000
0.00000,9.00000
0.00000,9.00000
0.40000,9.00000
0.25000,9.00000
0.25000,9.00000
0.25000,9.00000
0.40000,9.00000
0.25000,9.00000
0.37500,9.00000
0.00000,9.00000
0.50000,9.00000
0.25000,9.00000
0.00000,9.00000
0.00000,9.00000
0.00000,9.00000
0.00000,9.00000
0.00000,9.00000
0.25000,9.00000
0.00000,9.00000
0.00000,9.00000
0.00000,9.00000
0.00000,9.00000
0.25000,10.00000
0.50000,10.00000
0.25000,10.00000
0.33333,10.00000
0.25000,10.00000
0.33333,10.00000
0.50000,10.00000
0.33333,10.00000
0.40000,10.00000
0.33333,10.00000
0.22222,10.00000
0.71429,10.00000
0.28571,10.00000
0.66667,10.00000
0.44444,10.00000
0.14286,10.00000
0.16667,10.00000
0.12500,10.00000
0.44444,10.00000
0.57143,10.00000
0.33333,10.00000
0.40000,10.00000
0.60000,10.00000
0.66667,10.00000
0.25000,10.00000
0.00000,10.00000
0.33333,10.00000
0.00000,10.00000
0.00000,10.00000
0.33333,10.00000
0.50000,10.00000
0.00000,10.00000
0.44444,10.00000
0.57143,10.00000
0.16667,10.00000
0.00000,10.00000
0.12500,10.00000
0.22222,10.00000
0.00000,10.00000
0.20000,10.00000
0.33333,10.00000
0.33333,10.00000
0.28571,10.00000
0.20000,10.00000
0.42857,10.00000
0.28571,10.00000
0.33333,10.00000
0.62500,10.00000
0.44444,10.00000
0.42857,10.00000
0.60000,10.00000
0.25000,10.00000
0.42857,10.00000
0.50000,10.00000
0.20000,10.00000
0.12500,10.00000
0.71429,10.00000
0.40000,10.00000
0.40000,10.00000
0.20000,10.00000
0.00000,10.00000
0.00000,10.00000
0.00000,10.00000
0.00000,10.00000
0.00000,10.00000
0.00000,10.00000
0.00000,10.00000
0.16667,10.00000
0.00000,10.00000
0.16667,10.00000
0.00000,10.00000
0.00000,10.00000
0.00000,10.00000
0.00000,10.00000
0.00000,10.00000
0.00000,10.00000
0.00000,10.00000
0.00000,10.00000
0.00000,10.00000
0.00000,10.00000
0.00000,10.00000
0.25000,10.00000
0.00000,10.00000
0.00000,10.00000
0.00000,10.00000
0.00000,10.00000
0.00000,10.00000
0.00000,10.00000
0.00000,10.00000
0.00000,10.00000
0.00000,10.00000
0.00000,10.00000
0.00000,10.00000
0.00000,10.00000
0.33333,10.00000
0.00000,10.00000
0.00000,10.00000
0.00000,10.00000
0.00000,10.00000
0.00000,10.00000
0.25000,11.00000
0.25000,11.00000
0.00000,11.00000
0.66667,11.00000
0.50000,11.00000
0.66667,11.00000
0.75000,11.00000
0.16667,11.00000
0.60000,11.00000
0.66667,11.00000
0.33333,11.00000
0.14286,11.00000
0.28571,11.00000
0.16667,11.00000
0.22222,11.00000
0.00000,11.00000
0.00000,11.00000
0.00000,11.00000
0.00000,11.00000
0.14286,11.00000
0.00000,11.00000
0.20000,11.00000
0.00000,11.00000
0.00000,11.00000
0.25000,11.00000
0.00000,11.00000
0.33333,11.00000
0.50000,11.00000
0.00000,11.00000
0.00000,11.00000
0.16667,11.00000
0.00000,11.00000
0.44444,11.00000
0.14286,11.00000
0.16667,11.00000
0.16667,11.00000
0.25000,11.00000
0.22222,11.00000
0.20000,11.00000
0.20000,11.00000
0.16667,11.00000
0.16667,11.00000
0.28571,11.00000
0.60000,11.00000
0.57143,11.00000
0.28571,11.00000
0.16667,11.00000
0.37500,11.00000
0.22222,11.00000
0.14286,11.00000
0.20000,11.00000
0.25000,11.00000
0.57143,11.00000
0.66667,11.00000
0.00000,11.00000
0.62500,11.00000
0.28571,11.00000
0.00000,11.00000
0.20000,11.00000
0.60000,11.00000
0.25000,11.00000
0.83333,11.00000
0.50000,11.00000
0.50000,11.00000
0.28571,11.00000
0.50000,11.00000
0.50000,11.00000
0.83333,11.00000
0.28571,11.00000
0.33333,11.00000
0.00000,11.00000
0.33333,11.00000
0.00000,11.00000
0.00000,11.00000
0.00000,11.00000
0.33333,11.00000
0.33333,11.00000
0.50000,11.00000
0.66667,11.00000
0.50000,11.00000
0.20000,11.00000
0.50000,11.00000
0.50000,11.00000
0.50000,11.00000
0.60000,11.00000
0.25000,11.00000
0.75000,11.00000
0.33333,11.00000
0.50000,11.00000
0.50000,11.00000
0.16667,11.00000
0.00000,11.00000
0.00000,11.00000
0.00000,11.00000
0.66667,11.00000
0.25000,11.00000
0.00000,11.00000
0.00000,11.00000
0.75000,11.00000
0.40000,11.00000
0.00000,12.00000
0.00000,12.00000
0.00000,12.00000
0.00000,12.00000
0.25000,12.00000
0.00000,12.00000
0.00000,12.00000
0.00000,12.00000
0.00000,12.00000
0.00000,12.00000
0.33333,12.00000
0.28571,12.00000
0.00000,12.00000
0.33333,12.00000
0.22222,12.00000
0.42857,12.00000
0.00000,12.00000
0.25000,12.00000
0.44444,12.00000
0.00000,12.00000
0.33333,12.00000
0.40000,12.00000
0.20000,12.00000
0.00000,12.00000
0.25000,12.00000
0.00000,12.00000
0.00000,12.00000
0.00000,12.00000
0.00000,12.00000
0.33333,12.00000
0.50000,12.00000
0.83333,12.00000
0.88889,12.00000
0.57143,12.00000
0.66667,12.00000
0.50000,12.00000
0.62500,12.00000
0.66667,12.00000
0.40000,12.00000
0.60000,12.00000
0.16667,12.00000
0.00000,12.00000
0.14286,12.00000
0.00000,12.00000
0.00000,12.00000
0.00000,12.00000
0.00000,12.00000
0.12500,12.00000
0.11111,12.00000
0.14286,12.00000
0.00000,12.00000
0.00000,12.00000
0.00000,12.00000
0.00000,12.00000
0.00000,12.00000
0.00000,12.00000
0.00000,12.00000
0.00000,12.00000
0.00000,12.00000
0.00000,12.00000
0.37500,12.00000
0.16667,12.00000
0.00000,12.00000
0.00000,12.00000
0.00000,12.00000
0.00000,12.00000
0.00000,12.00000
0.16667,12.00000
0.00000,12.00000
0.33333,12.00000
0.33333,12.00000
0.00000,12.00000
0.00000,12.00000
0.00000,12.00000
0.00000,12.00000
0.00000,12.00000
0.00000,12.00000
0.25000,12.00000
0.00000,12.00000
0.00000,12.00000
0.00000,12.00000
0.00000,12.00000
0.25000,12.00000
0.25000,12.00000
0.00000,12.00000
0.00000,12.00000
0.12500,12.00000
0.00000,12.00000
0.33333,12.00000
0.00000,12.00000
0.16667,12.00000
0.00000,12.00000
0.00000,12.00000
0.00000,12.00000
0.00000,12.00000
0.00000,12.00000
0.00000,12.00000
0.00000,12.00000
0.00000,12.00000
0.20000,12.00000
0.25000,13.00000
0.25000,13.00000
0.00000,13.00000
0.00000,13.00000
0.00000,13.00000
0.00000,13.00000
0.00000,13.00000
0.50000,13.00000
0.20000,13.00000
0.16667,13.00000
0.11111,13.00000
0.00000,13.00000
0.00000,13.00000
0.00000,13.00000
0.00000,13.00000
0.00000,13.00000
0.00000,13.00000
0.12500,13.00000
0.11111,13.00000
0.00000,13.00000
0.00000,13.00000
0.00000,13.00000
0.00000,13.00000
0.00000,13.00000
0.00000,13.00000
0.00000,13.00000
0.33333,13.00000
0.00000,13.00000
0.33333,13.00000
0.33333,13.00000
0.16667,13.00000
0.16667,13.00000
0.22222,13.00000
0.14286,13.00000
0.16667,13.00000
0.00000,13.00000
0.12500,13.00000
0.11111,13.00000
0.00000,13.00000
0.00000,13.00000
0.00000,13.00000
0.16667,13.00000
0.00000,13.00000
0.00000,13.00000
0.28571,13.00000
0.42857,13.00000
0.00000,13.00000
0.25000,13.00000
0.11111,13.00000
0.28571,13.00000
0.20000,13.00000
0.00000,13.00000
0.14286,13.00000
0.16667,13.00000
0.00000,13.00000
0.12500,13.00000
0.14286,13.00000
0.00000,13.00000
0.00000,13.00000
0.00000,13.00000
0.00000,13.00000
0.00000,13.00000
0.00000,13.00000
0.00000,13.00000
0.42857,13.00000
0.00000,13.00000
0.00000,13.00000
0.00000,13.00000
0.00000,13.00000
0.16667,13.00000
0.00000,13.00000
0.33333,13.00000
0.00000,13.00000
0.00000,13.00000
0.00000,13.00000
0.00000,13.00000
0.00000,13.00000
0.00000,13.00000
0.33333,13.00000
0.25000,13.00000
0.20000,13.00000
0.00000,13.00000
0.00000,13.00000
0.00000,13.00000
0.20000,13.00000
0.00000,13.00000
0.00000,13.00000
0.00000,13.00000
0.16667,13.00000
0.00000,13.00000
0.00000,13.00000
0.00000,13.00000
0.00000,13.00000
0.00000,13.00000
0.33333,13.00000
0.00000,13.00000
0.00000,13.00000
0.00000,13.00000
0.00000,13.00000
0.00000,13.00000
0.25000,14.00000
0.25000,14.00000
0.00000,14.00000
0.00000,14.00000
0.00000,14.00000
0.00000,14.00000
0.25000,14.00000
0.16667,14.00000
0.00000,14.00000
0.00000,14.00000
0.55556,14.00000
0.57143,14.00000
0.71429,14.00000
0.50000,14.00000
0.55556,14.00000
0.57143,14.00000
0.33333,14.00000
0.37500,14.00000
0.44444,14.00000
0.42857,14.00000
0.00000,14.00000
0.00000,14.00000
0.00000,14.00000
0.00000,14.00000
0.00000,14.00000
0.00000,14.00000
0.00000,14.00000
0.00000,14.00000
0.00000,14.00000
0.33333,14.00000
0.33333,14.00000
0.16667,14.00000
0.44444,14.00000
0.28571,14.00000
0.33333,14.00000
0.33333,14.00000
0.37500,14.00000
0.22222,14.00000
0.20000,14.00000
0.00000,14.00000
0.66667,14.00000
0.16667,14.00000
0.42857,14.00000
0.40000,14.00000
0.57143,14.00000
0.42857,14.00000
0.33333,14.00000
0.25000,14.00000
0.33333,14.00000
0.42857,14.00000
0.00000,14.00000
0.00000,14.00000
0.42857,14.00000
0.50000,14.00000
0.20000,14.00000
0.62500,14.00000
0.14286,14.00000
0.40000,14.00000
0.00000,14.00000
0.00000,14.00000
0.25000,14.00000
0.50000,14.00000
0.37500,14.00000
0.50000,14.00000
0.42857,14.00000
0.25000,14.00000
0.16667,14.00000
0.50000,14.00000
0.42857,14.00000
0.50000,14.00000
0.00000,14.00000
0.00000,14.00000
0.00000,14.00000
0.00000,14.00000
0.00000,14.00000
0.33333,14.00000
0.00000,14.00000
0.00000,14.00000
0.00000,14.00000
0.50000,14.00000
0.40000,14.00000
0.25000,14.00000
0.25000,14.00000
0.25000,14.00000
0.20000,14.00000
0.25000,14.00000
0.25000,14.00000
0.33333,14.00000
0.16667,14.00000
0.50000,14.00000
0.00000,14.00000
0.00000,14.00000
0.00000,14.00000
0.00000,14.00000
0.00000,14.00000
0.00000,14.00000
0.00000,14.00000
0.00000,14.00000
