SelectionRatio,FeatureID
0.16667,15.00000
0.28571,15.00000
0.16667,15.00000
0.30000,15.00000
0.27273,15.00000
0.00000,15.00000
0.20000,15.00000
0.20000,15.00000
0.27273,15.00000
0.12500,15.00000
0.00000,15.00000
0.11111,15.00000
0.28571,15.00000
0.60000,15.00000
0.20000,15.00000
0.50000,15.00000
0.00000,15.00000
0.00000,15.00000
0.40000,15.00000
0.14286,15.00000
0.42857,15.00000
0.33333,15.00000
0.11111,15.00000
0.16667,15.00000
0.37500,15.00000
0.33333,15.00000
0.14286,15.00000
0.00000,15.00000
0.16667,15.00000
0.33333,15.00000
0.22222,15.00000
0.09091,15.00000
0.44444,15.00000
0.00000,15.00000
0.25000,15.00000
0.14286,15.00000
0.00000,15.00000
0.28571,15.00000
0.37500,15.00000
0.30000,15.00000
0.50000,15.00000
0.22222,15.00000
0.40000,15.00000
0.16667,15.00000
0.40000,15.00000
0.35714,15.00000
0.27273,15.00000
0.25000,15.00000
0.14286,15.00000
0.12500,16.00000
0.33333,16.00000
0.14286,16.00000
0.16667,16.00000
0.20000,16.00000
0.18182,16.00000
0.00000,16.00000
0.20000,16.00000
0.10000,16.00000
0.18182,16.00000
0.37500,16.00000
0.00000,16.00000
0.55556,16.00000
0.28571,16.00000
0.40000,16.00000
0.40000,16.00000
0.25000,16.00000
0.37500,16.00000
0.00000,16.00000
0.00000,16.00000
0.14286,16.00000
0.28571,16.00000
0.22222,16.00000
0.00000,16.00000
0.33333,16.00000
0.00000,16.00000
0.16667,16.00000
0.28571,16.00000
0.00000,16.00000
0.33333,16.00000
0.00000,16.00000
0.33333,16.00000
0.27273,16.00000
0.33333,16.00000
0.00000,16.00000
0.00000,16.00000
0.14286,16.00000
0.00000,16.00000
0.42857,16.00000
0.25000,16.00000
0.20000,16.00000
0.16667,16.00000
0.44444,16.00000
0.00000,16.00000
0.50000,16.00000
0.00000,16.00000
0.57143,16.00000
0.36364,16.00000
0.16667,16.00000
0.14286,16.00000
0.25000,17.00000
0.16667,17.00000
0.28571,17.00000
0.16667,17.00000
0.30000,17.00000
0.18182,17.00000
0.00000,17.00000
0.40000,17.00000
0.50000,17.00000
0.27273,17.00000
0.37500,17.00000
0.00000,17.00000
0.44444,17.00000
0.28571,17.00000
0.00000,17.00000
0.00000,17.00000
0.25000,17.00000
0.00000,17.00000
0.25000,17.00000
0.20000,17.00000
0.42857,17.00000
0.28571,17.00000
0.44444,17.00000
0.44444,17.00000
0.50000,17.00000
0.37500,17.00000
0.16667,17.00000
0.14286,17.00000
0.50000,17.00000
0.16667,17.00000
0.16667,17.00000
0.22222,17.00000
0.09091,17.00000
0.33333,17.00000
0.00000,17.00000
0.33333,17.00000
0.14286,17.00000
0.50000,17.00000
0.00000,17.00000
0.50000,17.00000
0.00000,17.00000
0.16667,17.00000
0.44444,17.00000
0.20000,17.00000
0.00000,17.00000
0.00000,17.00000
0.50000,17.00000
0.27273,17.00000
0.25000,17.00000
0.28571,17.00000
0.25000,18.00000
0.16667,18.00000
0.14286,18.00000
0.16667,18.00000
0.30000,18.00000
0.18182,18.00000
0.25000,18.00000
0.40000,18.00000
0.40000,18.00000
0.09091,18.00000
0.37500,18.00000
0.00000,18.00000
0.55556,18.00000
0.28571,18.00000
0.00000,18.00000
0.20000,18.00000
0.25000,18.00000
0.12500,18.00000
0.50000,18.00000
0.40000,18.00000
0.57143,18.00000
0.42857,18.00000
0.44444,18.00000
0.22222,18.00000
0.50000,18.00000
0.50000,18.00000
0.33333,18.00000
0.42857,18.00000
0.16667,18.00000
0.16667,18.00000
0.00000,18.00000
0.33333,18.00000
0.36364,18.00000
0.44444,18.00000
0.40000,18.00000
0.08333,18.00000
0.14286,18.00000
0.25000,18.00000
0.14286,18.00000
